1,sentence,何君信內所陳之意，必商之同志多人，並為康先生所許，方敢發此言也。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,scan,2010-P.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,sentence,是則此意非一人之私，實中國群賢之公意也。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,traditional,是,則,此,意,非,一,人,之,私,，,實,中國,群賢,之,公意,也,。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,POS,N,ADV,DET,N,Vt,DET,N,T,N,COMMACATEGORY,ADV,N,N,T,N,T,PERIODCATEGORY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,gloss,this,then,this,idea,NEG,one,person,ATTR,personal.opinion,,actually,China,distinguished.people,ATTR,public.will,SFP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,chr realization,是,则,此,意,非,一,人,之,私,,⿱宀贯,中國,羣賢,之,公意,也,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Mandarin,shì,zé,cǐ,yì,fēi,yī,rén,zhī,sī,,shí,zhōng|guó,qún|xián,zhī,gōng|yì,yě,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Cantonese,si6,zak1,ci2,ji3,fei1,jat1,jan4,zi1,si1,,sat6,zung1gwok3,kwan4|jin4,zi1,gung1|ji3,jaa5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,KoreanUm,SI,CHIK,CHA,UY,PI,IL,IN,CI,SA,,SIL,CWUNG|KWUK,KWUN|HYEN,CI,KONG|UY,YA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,JapaneseKun,KORE,SUNAWACHI,KONO,KOKORO,ARAZU,HITOTSU,HITOTSU,NO,WATASHI,,MI,NAKA|KUNI,MURAGARU|KASHIKOI,NO,OOYAKE|OMOI,NARI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,JapaneseOn,ZE,,SHI,I,HI,ICHI,NIN,SHI,SHI,,JITSU,CHUU|KOKU,GUN|KEN,SHI TOU,KOU|I,YA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,stratum,古,古,古,古,古,古,古,古,古,,古,名,古,古,清,古,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,syntactic note,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2010次序,第一枚,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2010頁碼,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2016頁碼,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,speaker,孫中山,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,zh2,這樣的話他的意見並不是他個人的看法，實際上是中國眾多有賢德的人的共同意見啊。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,en2,"In the other words, the sentiments were not his own thought, but the thought gathered from distinguished people in China.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,annotations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,scan,2010-P.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,sentence,彼膽小心細。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,traditional,彼,膽小,心細,。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,POS,N,Vi,Vi,PERIODCATEGORY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,gloss,3SG,timid,attentive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,chr realization,彼,胆小,心細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Mandarin,bǐ,dǎn|xiǎo,xīn|xì,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Cantonese,bei2,daam2|siu2,sam1|sai3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,KoreanUm,PHI,TAM|SO,SIM|SEY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,JapaneseKun,KARE,KIMO|CHIISAI,KOKORO|HOSOI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,JapaneseOn,HI ,TAN|SHOU,SHIN|SAI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,stratum,古,古,古,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,syntactic note,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2010次序,第一枚,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2010頁碼,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2016頁碼,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,speaker,孫中山,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,zh2,他為人膽小，心思細密。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,en2,He is a timid and careful person. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,annotations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,scan,2010-P.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,sentence,弟深知此等之意非彼一人所敢言也。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,traditional,弟,深知,此等,之,意,非,彼,一,人,所,敢,言,也,。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,POS,N,Vt,DET,T,N,Vt,N,DET,N,ADV,Vt,Vt,T,PERIODCATEGORY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,gloss,younger.brother(=1SG.HUM),well.know,these,ATTR,idea,NEG,3SG,one,person,PRT,dare,say,SFP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,chr realization,弟,⿰氵冞 知,此⿳艹工寸,之,意,非,彼,一,人,所,敢,言,也,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Mandarin,dì,shēn|zhī,cĭ|děng,zhī,yì,fēi,bǐ,yī,rén,suǒ,gǎn,yán,yě,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Cantonese,dai6,sam1|zi1,ci2dang2,zi1,ji3,fei1,bei2,jat1,jan4,so2,gam2,jin4,jaa5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,KoreanUm,CEY,SIM|CI,CHA|TUNG,CI,UY,PI,PHI,IL,IN,SO,KAM,EN ,YA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,JapaneseKun,OTOUTO,FUKAI|SHIRU,KORE|NADO,NO,KOKORO OMOI OMOU,ARAZU,KARE,HITOTSU,HITO,TOKORO,AETE,IU,NARI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,JapaneseOn,TEI,SHIN|CHI,SHI TOU,SHI,,HI,HI,ICHI,JIN,SHO,KAN,GEN,YA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,stratum,古,古,古,古,古,古,古,古,古,古,古,古,古,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,syntactic note,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2010次序,第一枚,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2010頁碼,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2016頁碼,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,speaker,孫中山,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,zh2,我很清楚這番言論若只出自他一人，他是不會夠膽這樣說的,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,en2,I truly know he did not dare to state these kind of sentiments on his own.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,annotations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,scan,2010-P.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,sentence,使貴國同志深知我輩之意。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,traditional,使,貴國,同志,深知,我輩,之,意,。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,POS,Vt,N,N,Vt,N,T,N,PERIODCATEGORY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,gloss,CAUS,esteemed.country,comrade,well.know,1PL,ATTR,idea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,chr realization,使,貴國,同志,⿰氵冞知,我輩,之,意,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Mandarin,shǐ,guì|guó,tóng|zhì,shēn|zhī,wǒ|bèi,zhī,yì,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Cantonese,si2,gwai3|gwok3,tung4zi3,sam1|zi1,ngo5|bui3,zi1,ji3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,KoreanUm,SI,KWI|KWUK,TONG|CI,SIM|CI,A|PAY,CI,UY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,JapaneseKun,TSUKAU,TATTOI|KUNI,ONAJI|KOKOROZASHI,FUKAI|SHIRU,WA|TOMOGARA,NO,KOKORO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,JapaneseOn,SHI,KI|KOKU,DOU|SHI,SHIN|CHI,GA|HAI,SHI,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,stratum,古,古,清,古,古,古,古,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,syntactic note,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2010次序,第一枚,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2010頁碼,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2016頁碼,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,speaker,宮崎滔天,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,zh2,我想讓貴國的同志也知道我們的想法。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,en2,I want to let comrades in your country know our sentiments.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,annotations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,scan,2010-P.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,sentence,此書論滿清政府之末路，說中國在野志士之有望。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,traditional,此,書,論,滿清,政府,之,末路,，,說,中國,在野,志士,之,有望,。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,POS,DET,N,Vt,N,N,T,N,COMMACATEGORY,Vt,N,Vi,N,T,Vi,PERIODCATEGORY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,gloss,this,book,talk.about,Manchurian.Qing,government,ATTR,impasse,,say,China,out.of.power,man.of.high.aspiration,ATTR,promising,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,chr realization,此,書,論,滿清,政府,之,末□,,说,中國,在野,志士,之,有望,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Mandarin,cǐ,shū,lùn,mǎn|qīng,zhèng|fǔ,zhī,mò|lù,,shuō,zhōng|guó,zài|yě,zhì|shì,zhī,yǒu|wàng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Cantonese,ci2,syu1,leon6,mun5|cing1,zing3fu2,zi1,mut6|lou6,,syut3,zung1gwok3,zoi6|je5,zi3 si6,zi1,jau5|mong6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,KoreanUm,CHA,SE,LON ,MAN|CHENG,CENG|PWU,CI,MAL|LO,,SEL ,CWUNG|KWUK,CAY|YA,CI|SA,CI,YU|MANG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,JapaneseKun,KONO,KAKU,RONJIRU,MICHIRU|KIYOI,MATSURIGOTO|YAKUSHO,NO,SUE|MICHI,,TOKU,NAKA|KUNI,ARU|NO,KOKOROZASHI|SAMURAI,NO,ARU|MIRU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,JapaneseOn,SHI,SHO,RON,MAN|SEI,SEI |FU,SHI,MATSU|RO,,ZEI,CHUU|KOKU,ZAI|YA,SHI|JI,SHI,YUU|BOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,stratum,古,古,古,名,淸,古,古,,古,名,古,古,古,古,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,syntactic note,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2010次序,第一枚,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2010頁碼,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2016頁碼,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,speaker,宮崎滔天,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,zh2,這書敘述了滿清政府的衰亡，並指中國裡沒有官職的有志之士有望成功。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,en2,"This book talks about the impasse of the Qing government, and states the hopes of Chinese patriots who are out of office. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,annotations,「此書」：荒尾精　1897：《對清意見》。東京：博文館。https://dl.ndl.go.jp/info:ndljp/pid/785593；荒尾精　1895：《対清弁妄》。出版地不詳。　　,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
